Id,y
10146,361.1940451337745
10147,-150.18526861192285
10148,299.94671902432424
10149,-191.72143219270794
10150,151.9499951161203
10151,-64.67275781576404
10152,351.24486163063335
10153,-370.63644575627245
10154,349.2249817861111
10155,273.52460961680174
10156,783.1971843196878
10157,-124.2378897357399
10158,-155.22004432990803
10159,-506.9556493864103
10160,201.69321238561565
10161,-415.1740571596362
10162,-348.1651051695648
10163,-201.95224108680986
10164,-658.9504470533369
10165,179.34640168171552
10166,124.06925816168707
10167,-209.15025355201777
10168,213.70513477400578
10169,-82.11721023808956
10170,-97.1102698972689
10171,124.2680057464805
10172,50.28991565714316
10173,538.7439592813372
10174,630.0175345543371
10175,217.25927782654452
10176,-491.7337413267077
10177,-131.14175113883283
10178,362.393022417295
10179,-14.363038055408262
10180,-30.26175736167636
10181,-107.32358076729929
10182,-334.062592929672
10183,299.50639964643295
10184,-103.47221484505346
10185,179.82049946719428
10186,122.20070887900691
10187,86.58037161690655
10188,386.4825605669922
10189,-613.3611745045828
10190,-269.8163873834629
10191,260.73145126228565
10192,-44.62016128042715
10193,-159.15717576416867
10194,-145.24559879357514
10195,447.22821487600146
10196,476.35698596959475
10197,121.79421345327246
10198,-1.535679056106667
10199,410.7440965387811
10200,90.82809979964722
10201,150.07336956845148
10202,24.03365296154673
10203,273.88663405363064
10204,-154.52926038025086
10205,42.58890150706591
10206,617.3417063168565
10207,38.9393607614298
10208,-91.43610119490415
10209,225.3532747739114
10210,151.05827577085654
10211,-86.9166477364601
10212,-101.717889580073
10213,161.9377650260552
10214,357.8704141035458
10215,32.14597818655388
10216,-379.1453992002921
10217,-165.94213222367185
10218,257.45392169454107
10219,-124.83850779184108
10220,47.084514722991976
10221,-67.05065138980207
10222,287.1733441341636
10223,836.2674277701628
10224,-78.73329260205618
10225,-293.009229152194
10226,284.9163264622562
10227,377.9514320082278
10228,-473.9426195897229
10229,-538.8094549766045
10230,-372.9047504031869
10231,-83.37700889968748
10232,157.462059519113
10233,167.5029145615104
10234,-105.69040574319642
10235,561.1616879176285
10236,-149.3553189574681
10237,196.96680512352228
10238,-33.8199117275795
10239,5.199419882337216
10240,-121.70842296063252
10241,53.473579817378244
10242,531.2918938411248
10243,-157.60262258937587
10244,-183.7719623926126
10245,643.8322464256624
10246,17.780306010129483
10247,-92.07939719460302
10248,485.4931646050748
10249,-221.2365786079393
10250,490.6065050484614
10251,-43.67715915425069
10252,139.93322987117628
10253,207.50447442761106
10254,17.09264702436038
10255,-396.47203316052935
10256,-168.30166761529176
10257,-75.59324100124446
10258,-292.0735078007699
10259,-59.373665346633
10260,247.3690470643843
10261,206.8311275818561
10262,17.46246446408022
10263,-181.81148500656954
10264,300.17615094548614
10265,-567.6387247955893
10266,311.5932728526351
10267,-9.929511835492187
10268,161.40782304547793
10269,272.3855992297234
10270,55.122457419425565
10271,-15.278267412197895
10272,286.402301942903
10273,387.8886119434743
10274,-148.5788886363863
10275,171.952352448396
10276,-411.57059222267935
10277,213.80253827075245
10278,133.93002437371743
10279,-99.01717750124199
10280,-162.4172422455824
10281,-39.0741901134787
10282,-295.15845218323943
10283,141.32481354359587
10284,163.05983005334582
10285,-55.45540146241775
10286,-145.7406760935218
10287,16.350462436354512
10288,-364.29855848282887
10289,558.6630187376732
10290,40.050661219007715
10291,67.6373450429701
10292,559.8400846554664
10293,469.8069471574159
10294,-149.49980105452926
10295,-328.8227866996966
10296,425.7713170466744
10297,85.5046624117948
10298,-166.91553705584934
10299,-662.2984070393501
10300,50.280391653003754
10301,-11.355718332961553
10302,-451.8112644495309
10303,78.67283313413117
10304,-386.8187999173567
10305,-273.2273830523717
10306,352.01504544002233
10307,-263.8480409181022
10308,-214.73022299361168
10309,-84.88115489738443
10310,745.8832791254233
10311,-418.97510845227373
10312,739.1991251661949
10313,-469.0774263529477
10314,481.82984486567125
10315,363.2079747874409
10316,-270.25304182071903
10317,-399.59212471613205
10318,234.4572803070647
10319,-38.73469357032594
10320,238.36874871850696
10321,28.697441990182853
10322,238.2309578596532
10323,-130.00744030000138
10324,-681.29456177885
10325,61.58065295954251
10326,-444.92985067095907
10327,-14.713208392840645
10328,680.4767823428572
10329,288.73260649376437
10330,839.9704901556723
10331,416.6574765191797
10332,167.35603728915703
10333,-86.77953786706827
10334,332.76996760043676
10335,-201.33443093425402
10336,-43.62508298784142
10337,-107.90237779609693
10338,-284.0357380251707
10339,232.60855717832607
10340,237.8331517154001
10341,74.39980567720337
10342,255.51770406364608
10343,-168.6496192856104
10344,68.56334601629031
10345,-365.44198172526063
10346,189.70649886094594
10347,-369.83324976670923
10348,-250.90024390237778
10349,76.31355019623219
10350,-344.9455092337756
10351,-187.42339326812598
10352,482.1697569825223
10353,125.75266972886008
10354,450.6919437521856
10355,216.17619018208228
10356,34.341935719304985
10357,57.511455961215226
10358,-211.41949894712727
10359,49.762491809493014
10360,76.11104020758437
10361,-29.1962544904408
10362,33.04895852873714
10363,364.56271216310023
10364,234.48280987315164
10365,-21.796554859090257
10366,-476.93787704780016
10367,43.567658993046685
10368,-310.95721366516943
10369,-46.94111622603705
10370,181.19558107133548
10371,-214.96242982007175
10372,-80.22706031522122
10373,841.2082291657371
10374,102.3567870858701
10375,37.297738046881626
10376,77.39818275960182
10377,435.7945214936923
10378,111.39479265155714
10379,-128.829224153875
10380,573.0501210583959
10381,48.60246807791133
10382,-68.55414659218879
10383,56.68162450583004
10384,-360.30993199944044
10385,131.90192283450412
10386,-264.52589763343076
10387,-378.7932497249929
10388,-190.09929259976633
10389,862.915213040962
10390,159.576496662311
10391,514.0204635801457
10392,61.387667803407076
10393,720.8758958326584
10394,-450.97673103980213
10395,105.89444211999718
10396,-27.532603044003224
10397,-23.435561966769903
10398,331.2059982949462
10399,-156.0245639482407
10400,0.9477018385605607
10401,17.232405165319577
10402,143.23908417021232
10403,53.22645139074685
10404,41.01334926979434
10405,-129.39255146834736
10406,430.9165210459304
10407,-427.90961965735715
10408,49.114004852091924
10409,-221.6475803891874
10410,-313.7597121868503
10411,115.24452244707021
10412,96.1009720445356
10413,-399.91598494242095
10414,-8.411407923563127
10415,733.1841324374686
10416,-332.4267664916512
10417,83.67612042194345
10418,339.79274865544255
10419,-35.115701314514226
10420,38.20433543387799
10421,-606.1984890559308
10422,194.2728533894619
10423,155.03155116158234
10424,-111.25647787348373
10425,-63.339371636516255
10426,403.9358187289641
10427,690.9194303358596
10428,75.78129943645003
10429,-340.3154065235763
10430,-195.76159542697857
10431,40.445138708755415
10432,-137.65418796029243
10433,-95.67479658954508
10434,290.843537872503
10435,568.4646813472788
10436,351.21865075407436
10437,194.7151665816826
10438,-312.1508420871941
10439,-518.3107868724478
10440,-80.75158048061282
10441,-109.9105383057845
10442,491.4108364751964
10443,371.4851448604941
10444,343.85664466843514
10445,114.60785397368458
10446,-315.2044219098823
10447,83.1039650930709
10448,-82.59915101774064
10449,-182.21902722527574
10450,-294.91729245130495
10451,-294.2105553148697
10452,611.5470417356522
10453,-34.75613410359254
10454,-115.04157690057754
10455,263.2793379023756
10456,346.05651209283826
10457,194.61161526910996
10458,257.3561496384943
10459,-303.20809492711527
10460,-173.19591085705974
10461,-88.53983448578454
10462,137.6016120001119
10463,337.0486492780651
10464,155.72523460362675
10465,-250.2907929052382
10466,148.06340015143513
10467,333.68218860937844
10468,-260.3363923834257
10469,340.3079092279144
10470,224.68535571269524
10471,-607.2797170619313
10472,-54.85959294091844
10473,-685.0910817258432
10474,268.25827077859424
10475,108.79743563388406
10476,-233.1676171727208
10477,115.89088157850199
10478,75.288754614985
10479,312.58695394034226
10480,78.42590704679492
10481,-509.6307964395823
10482,142.15294578474652
10483,-567.609674459884
10484,99.19784411013092
10485,181.76569364680955
10486,-27.407098394358595
10487,-646.8210508159751
10488,-261.63281625029924
10489,-398.87688919781624
10490,-259.41075205618273
10491,-252.05740356799083
10492,-25.647967227331826
10493,-479.35794942314214
10494,109.91068619021911
10495,161.9425796911402
10496,-436.8071742397553
10497,-66.01220442256768
10498,-73.60538265407199
10499,51.002739446193594
10500,7.609681032163443
10501,-38.39048673108304
10502,493.59597060692846
10503,-303.4490805444868
10504,285.36305876068616
10505,236.93082121946233
10506,-112.9028873820917
10507,-104.91639705404697
10508,70.110711720152
10509,-334.402180774618
10510,-526.1520613513318
10511,26.69512668154058
10512,16.625076878906746
10513,-282.6239186862396
10514,-156.76438922324834
10515,-368.7038524010561
10516,87.2669838839737
10517,9.621961449394488
10518,159.33855433394984
10519,737.8354361900726
10520,-63.52561489683796
10521,253.39234540406815
10522,-195.47926226047883
10523,-233.60406275700615
10524,672.0430027603302
10525,161.0264781163403
10526,-86.9238858837822
10527,767.4499376317865
10528,300.1434547015424
10529,-264.63326212053033
10530,506.806922498367
10531,413.7325757860615
10532,-227.95565420458624
10533,270.72182191824805
10534,166.27214538843225
10535,467.835946995299
10536,691.0141927413327
10537,-235.1955016257751
10538,-204.49475633783692
10539,235.56549902566982
10540,481.5082289895015
10541,-404.2863716261731
10542,499.63459887902223
10543,-280.42362428355966
10544,349.63535701277505
10545,56.27921855932693
10546,377.78382419955267
10547,58.239294125082246
10548,424.29981217464865
10549,85.80041244154701
10550,-252.99288852459003
10551,172.86784495502064
10552,-190.1066002057147
10553,306.9642865236685
10554,-179.11766493342276
10555,-155.7759049400489
10556,-208.75257057910846
10557,-257.4259780204178
10558,-187.88708045784372
10559,178.959685898031
10560,769.2994246067666
10561,131.45400495646217
10562,-86.33605847725522
10563,-440.7896941287981
10564,522.2063378416926
10565,74.26044537058934
10566,-273.3451908082479
10567,23.88548320272229
10568,-140.88619011673788
10569,337.44189332546466
10570,63.4251202440313
10571,-78.12104360563958
10572,-209.4159615061066
10573,-354.3022169957903
10574,261.54958940727334
10575,252.7847530350223
10576,415.33279349639815
10577,-341.4106217749633
10578,-101.543065617289
10579,-82.9800373443465
10580,-146.19185945083026
10581,-400.9570095088502
10582,114.68810161530739
10583,-318.4094491728407
10584,-27.12865111315042
10585,253.39206355032294
10586,-15.161597235909872
10587,490.2763101566975
10588,67.16055415516077
10589,-583.6536301606632
10590,566.8292227808817
10591,-659.7840206113419
10592,-280.3445865766315
10593,-618.4849576034645
10594,-403.0815217720826
10595,52.58079586777661
10596,154.1372478179055
10597,-187.18724588646148
10598,45.0643228640185
10599,389.86980245897576
10600,497.49442770097335
10601,-172.60466145696995
10602,-199.48804830691165
10603,146.3321354045876
10604,-745.9314211823656
10605,-230.93578234679634
10606,-157.73768823510508
10607,170.5558567216074
10608,58.52819579127407
10609,21.77823537708317
10610,-33.84543238859527
10611,527.0115321450178
10612,370.3597932478213
10613,-83.70884929336636
10614,-297.866781827518
10615,379.6300416409047
10616,-194.49981867886467
10617,-59.0811542392412
10618,-59.05074145608567
10619,-265.7953310406416
10620,-488.3242148449633
10621,-28.13331681509674
10622,-110.89724251663905
10623,642.5198198743142
10624,-25.104958245574807
10625,368.27465472014586
10626,274.7992135270421
10627,416.526129336385
10628,110.57324867984319
10629,561.3783520521667
10630,497.143762115777
10631,-201.60987734450958
10632,-370.05229826158836
10633,731.0573724235984
10634,-380.13707915516926
10635,-200.60251550520894
10636,272.08601189375486
10637,269.84058991076313
10638,-243.56399508534594
10639,-80.64209434586876
10640,-467.97701289855536
10641,384.1033091717128
10642,-158.51464076438265
10643,-321.14290897908126
10644,-72.3070981215833
10645,244.89650104863108
10646,-111.76687989927638
10647,-71.30354161628632
10648,-97.14900534513917
10649,387.99285294446247
10650,134.07976082545457
10651,-372.72453971834466
10652,-153.8973489141062
10653,376.0557246783068
10654,-45.066999727281846
10655,29.111024201616914
10656,-164.38841371392465
10657,291.3802875570242
10658,-389.64290898924617
10659,-145.45381366072843
10660,276.5061419927242
10661,-134.09381091718916
10662,82.94811155481206
10663,143.77337061052776
10664,230.85377823040858
10665,649.8980469913485
10666,188.10011410399198
10667,170.77221614376185
10668,-533.8474844790481
10669,-516.1349688253704
10670,-356.786974672165
10671,480.903743205648
10672,-54.53599296167523
10673,-272.6605720403809
10674,-89.16369341976751
10675,-97.40004082496003
10676,-264.29803775062595
10677,-558.8516759610409
10678,-18.22317398982259
10679,238.68337858797955
10680,-107.49682687897625
10681,-439.737149692274
10682,-366.0873776204501
10683,540.4744022919012
10684,-335.9192295399888
10685,128.98481364662445
10686,-360.46505927788377
10687,-211.01458656820046
10688,115.70383605399702
10689,-723.6333562247721
10690,380.8939221056088
10691,24.300969805755557
10692,-145.3876145274101
10693,-157.28295617853865
10694,134.10336003672967
10695,215.95710077116172
10696,-310.2061637343895
10697,18.01888369384261
10698,-287.169694729659
10699,-244.82888943623894
10700,-126.15190632103055
10701,-276.851033697201
10702,-63.902823195384094
10703,-268.29074198436524
10704,80.99060618707672
10705,135.49197649147908
10706,265.8617173707355
10707,290.15338931857445
10708,72.85750706987605
10709,-88.64501838284365
10710,-562.5238017086108
10711,-257.9685916645925
10712,-88.32818773227676
10713,-608.9048913545779
10714,16.648129846867583
10715,-117.99664144508827
10716,244.4881358582512
10717,60.961320646526914
10718,640.8504726114274
10719,15.073592658662486
10720,135.00644430477269
10721,39.523374533232136
10722,86.44560574134262
10723,20.337654615455612
10724,217.44242023198117
10725,-8.57484599024759
10726,172.39758731739857
10727,-326.0037487732899
10728,347.5813407240382
10729,128.9580390911452
10730,-379.75008861295413
10731,-134.70695705662504
10732,153.56888514342432
10733,-72.12278608897091
10734,183.30848830572685
10735,-456.538776191379
10736,152.27530162599652
10737,-20.658280599070714
10738,245.62232835465795
10739,776.4009728233564
10740,-320.14345296022407
10741,-479.3197082847784
10742,-69.75434860290818
10743,-372.0104531960517
10744,397.28224738180853
10745,94.97293025154063
10746,-545.8700939849771
10747,92.71733084803311
10748,456.6232467986966
10749,140.33519629203983
10750,-542.616784503442
10751,33.25617847305538
10752,237.5455531193663
10753,-260.5147806037735
10754,-227.74117804894553
10755,-18.37420794464393
10756,357.2320793577898
10757,234.16866322379514
10758,309.04949086471584
10759,109.4162090726787
10760,297.04627719533846
10761,431.282718689773
10762,-285.90275415168435
10763,-461.1231850605632
10764,458.84116852029257
10765,-35.13247865793415
10766,-138.96677867277995
10767,435.8781113541389
10768,-327.5517324812434
10769,-16.175842225601034
10770,32.68738315097145
10771,-143.11036093613342
10772,-82.91163796819312
10773,-26.395849579087944
10774,-295.90654248376933
10775,-300.9445513092779
10776,-157.03746176056393
10777,-444.10542517056746
10778,55.542959233744504
10779,136.09573343373776
10780,-59.93423441413815
10781,774.7869393558553
10782,-291.8214694025422
10783,449.65451335805244
10784,-231.20082491305288
10785,88.18058840405125
10786,511.68238161594445
10787,27.698913991853864
10788,69.71900343078525
10789,-684.0304286748196
10790,-181.16575418910773
10791,-592.2856835316271
10792,-326.3723044913686
10793,527.5739554313377
10794,-175.98223228892516
10795,555.32732432625
10796,-40.0621925694764
10797,-242.90961184425694
10798,466.4750098322085
10799,209.72657821779896
10800,112.47399028633757
10801,655.959709211273
10802,-253.6728820136546
10803,-143.1400643690268
10804,261.90903344912584
10805,-51.430524620989
10806,-646.5343714931219
10807,-114.11730645512925
10808,126.14931118008032
10809,204.59346285899525
10810,-300.3936136583139
10811,-415.68674588953985
10812,6.44915288428087
10813,72.80107777482874
10814,160.66087208145257
10815,249.31168929181717
10816,-248.28534524656277
10817,7.830629922612707
10818,-466.38382701665824
10819,290.151444044602
10820,-309.0332065633403
10821,528.6916611956265
10822,372.49384793225425
10823,-328.0862663096855
10824,-94.65873407725148
10825,55.56919414045756
10826,67.34382419031682
10827,-533.668381249131
10828,-128.10863350344846
10829,-542.9948584464196
10830,54.63463967258094
10831,182.66043483267944
10832,-41.299485730891426
10833,652.812763391736
10834,-336.9657807378884
10835,99.96282019773808
10836,811.7900163367083
10837,-346.25211606530036
10838,103.69087960098393
10839,487.73608126333266
10840,120.89569101399142
10841,-324.32967405436966
10842,-136.41212971214838
10843,-41.92443003097707
10844,282.702986580234
10845,345.6203289702051
10846,124.69798534752358
10847,-206.11335283373398
10848,155.93998583214062
10849,-443.7672299433857
10850,-273.34300340059644
10851,195.95033081854598
10852,-30.69004085140003
10853,86.56778659815453
10854,-312.21136188949635
10855,41.005246961457935
10856,307.67518019994776
10857,532.905949421405
10858,260.1616805633805
10859,362.00550753373676
10860,101.32898120196838
10861,38.44129613989393
10862,20.267674753903158
10863,117.44024988074663
10864,573.6911827078562
10865,-507.5920585145007
10866,-211.76962671045658
10867,-78.39989740428167
10868,-319.57376765957355
10869,-267.4465644183349
10870,-780.8570319676239
10871,50.22998055644373
10872,-298.5490108171674
10873,23.392386523116436
10874,-76.29059741014711
10875,-257.5974704642546
10876,171.5643650979652
10877,-121.60078316248983
10878,-451.3737768554307
10879,81.13533884268203
10880,-212.55249317142597
10881,-3.5349272290957794
10882,-408.25548100018494
10883,-158.65133194465784
10884,238.39834201613127
10885,-133.03572327369662
10886,-266.08408260606404
10887,247.7427043819477
10888,347.96654428323694
10889,-511.31524281086683
10890,21.81587121501969
10891,-163.84140964229124
10892,-472.56083639704775
10893,-365.0082671512354
10894,272.43713793224055
10895,92.37376374891655
10896,491.8081456846522
10897,-200.0360581358087
10898,144.31490824987466
10899,-554.3580524199999
10900,-449.3575578941575
10901,565.0154801799603
10902,446.31875807462177
10903,309.6973881874131
10904,282.92794140775027
10905,176.1976281899681
10906,-315.14185176038114
10907,612.3377931152974
10908,274.2522312477312
10909,-19.436173058565167
10910,404.6254477705248
10911,47.26648142698564
10912,101.89624080960498
10913,98.14809562777872
10914,-231.352582443723
10915,136.33612319164249
10916,-150.31005926794964
10917,461.199549978788
10918,145.6901588842729
10919,-405.8237418755583
10920,-405.5525658750964
10921,213.67394365056168
10922,-204.80364027314425
10923,-118.57063791050908
10924,675.2302648290729
10925,145.16198786853474
10926,489.68700201996273
10927,-173.76557459369354
10928,89.69168465283677
10929,239.01179154231014
10930,-68.18000068660106
10931,93.66677561513218
10932,-196.55301722008687
10933,-711.7534447200933
10934,-104.15023991148982
10935,55.73003950122939
10936,74.24035058478648
10937,625.7495908769052
10938,234.9868848687548
10939,221.59294793875685
10940,61.931591756794866
10941,239.7364483344364
10942,-21.33808181831808
10943,180.1647362970923
10944,14.918627995497763
10945,-374.86568834825204
10946,-397.51492885840287
10947,114.66690843216135
10948,-269.61622879894344
10949,0.13921221449162746
10950,-34.59484676069362
10951,72.73402122668146
10952,-188.8055631390384
10953,-365.5336719234536
10954,-67.59552255426813
10955,19.501170139179116
10956,212.7825901382337
10957,170.72284688263207
10958,48.756055882018565
10959,-239.44652279164663
10960,409.73820515518025
10961,399.86800565030916
10962,18.693100459976545
10963,165.7669719598433
10964,-124.38945349671064
10965,54.994523212786895
10966,640.4320745648686
10967,7.578792735554678
10968,-265.0476304100114
10969,1.6927330910937275
10970,18.517133621267668
10971,-248.8516393016933
10972,106.86193154650798
10973,251.6391431209097
10974,133.83773953640696
10975,-358.26696137693034
10976,426.2614473176408
10977,71.97842246974047
10978,-322.08755962522116
10979,438.840267501594
10980,-40.132114491342186
10981,283.803568652926
10982,-487.90619533258507
10983,-86.93302825214798
10984,-470.85015109169086
10985,73.14648277315203
10986,-688.3900989408
10987,392.478567566041
10988,-328.63103749553864
10989,149.3916006346925
10990,321.79311476060616
10991,584.3930870450638
10992,206.75729570024922
10993,36.548225997008124
10994,-37.778285211188404
10995,-551.051709465137
10996,-107.8512038775699
10997,-176.80602795353067
10998,-356.8894911731826
10999,418.4145841124787
11000,-26.13349601698159
11001,-213.90951362803085
11002,246.5797888198772
11003,-32.011024949712116
11004,-126.7325884958268
11005,26.914491557619343
11006,198.9219737629522
11007,-18.843554414707206
11008,-119.51484607642318
11009,-389.90376053107366
11010,-149.50928607147875
11011,-308.9620302146944
11012,-478.7771604137529
11013,-616.72914125228
11014,-25.890829611384532
11015,-133.17659031686364
11016,-633.058725229321
11017,-32.263294745607645
11018,28.79581958169434
11019,-290.00132364066036
11020,-168.02496539200126
11021,-173.84102001973952
11022,107.27955415166308
11023,278.32878520700046
11024,164.73665181591355
11025,596.786019950617
11026,737.7802177171225
11027,-57.04439870388759
11028,-20.381913027885332
11029,193.11140830024647
11030,150.95242220368206
11031,-340.87792585586675
11032,207.55657024653755
11033,-27.674726125892555
11034,-146.95165736571224
11035,-121.88066829612649
11036,144.47950532989017
11037,333.2095316788974
11038,-452.5131209680455
11039,-208.53684674422362
11040,265.8449475236094
11041,-86.1964595005007
11042,-456.01061792236317
11043,-377.7300472014278
11044,277.5566889704532
11045,-98.28816556864332
11046,-258.6774182328503
11047,508.51302164659097
11048,-27.829466767415347
11049,-397.83822522418745
11050,27.294231548041928
11051,55.46090696291299
11052,86.52443961502661
11053,-417.71826706416755
11054,265.0746921743702
11055,126.49537980057357
11056,-731.2337998933426
11057,26.768529070431654
11058,15.172424965474034
11059,603.1491770539615
11060,-68.51036908576098
11061,-630.1588497389254
11062,391.43989504517026
11063,191.26739771271258
11064,-82.7991588980456
11065,874.2798355716818
11066,130.1022096560791
11067,24.825257629838738
11068,10.015684555530148
11069,407.55355195098457
11070,184.93372244983675
11071,699.4013403550852
11072,12.874182171249581
11073,-569.7950312054749
11074,-60.61826753027134
11075,-96.58944292586058
11076,19.660708357384486
11077,30.225969050066276
11078,-107.06858214835692
11079,-23.448153023308706
11080,-16.563489755112712
11081,18.76731799858807
11082,145.95038182220654
11083,-428.1027566009216
11084,-158.17477611037174
11085,-44.37808089678821
11086,-411.29977054483044
11087,218.4210180820249
11088,141.24530784475246
11089,316.63475597059124
11090,93.68023982535512
11091,154.16405402565533
11092,-132.92025023591054
11093,-293.87357139530695
11094,485.3063455878755
11095,-271.229481506855
11096,373.38314717843343
11097,-359.66959875632836
11098,-459.9923044506954
11099,209.05369852328218
11100,46.74008351487715
11101,-767.8965435991793
11102,-153.9694668257062
11103,-66.68289246156802
11104,-15.944035080887298
11105,16.075984345000073
11106,157.0389367015735
11107,585.657863559292
11108,-259.6381059793919
11109,264.48646669308613
11110,171.5586506995271
11111,182.06572554508517
11112,-336.88337336089216
11113,-403.2385387031522
11114,114.57772510795512
11115,161.83644349638973
11116,-628.0447010001055
11117,242.0117530553881
11118,362.86303611765385
11119,60.713706404244455
11120,-359.311231213259
11121,-379.08187950572676
11122,237.8377849497891
11123,-293.41750913992473
11124,-397.45137920298146
11125,159.58885605132545
11126,365.0374752135955
11127,-720.6128464897364
11128,500.1648657714841
11129,-11.265810006163209
11130,-69.35501502523819
11131,250.86562155967806
11132,-169.30678540802444
11133,120.43720692692682
11134,-39.9531578253931
11135,-520.8790659997442
11136,-631.1061053453731
11137,-189.45128724586746
11138,73.5707873664435
11139,39.638131936282626
11140,-459.837438775105
11141,4.02907172349586
11142,-197.44889965681665
11143,62.38974256914691
11144,-186.4453523692719
11145,-133.60822019560143
11146,305.0229789528642
11147,-46.02246759214809
11148,-42.28147598500694
11149,-174.61342313978224
11150,-221.81742427816596
11151,-177.58255371476713
11152,-1.6457791602113414
11153,92.19561472892785
11154,380.6366433481242
11155,5.176285533507502
11156,-43.264137860359746
11157,138.5690976831329
11158,-644.2373399718059
11159,-264.05264854098107
11160,388.07711133595365
11161,-314.5755039675319
11162,68.5957788536984
11163,313.9025059586705
11164,-174.1363800055003
11165,75.24506091716741
11166,-48.30049653479036
11167,366.32813493054243
11168,-300.95317522451995
11169,52.29547497280704
11170,199.76450852884685
11171,-291.4521388811777
11172,-221.25525714195132
11173,-347.63373665011443
11174,-203.16973722566024
11175,-377.9229754446052
11176,-39.059901238720265
11177,-27.65770898692304
11178,-4.84006901108294
11179,387.6931701816702
11180,173.075211008615
11181,932.2704016789726
11182,-79.75948934966571
11183,140.8319773722505
11184,39.68402985812721
11185,443.52420804431307
11186,342.359948720239
11187,-137.8579525840634
11188,596.3305304911728
11189,207.64692642350707
11190,-628.7444696897268
11191,498.5177064988442
11192,-157.93924874004873
11193,351.10783976574226
11194,21.711333535600147
11195,-147.8588200554936
11196,204.5724627492811
11197,29.47461824941268
11198,121.4339296412444
11199,-565.6199353865669
11200,-229.61058695852796
11201,-46.80447710874109
11202,686.9993413504825
11203,-439.3760081383564
11204,-564.3067809262284
11205,-449.445238720612
11206,-187.01337557795338
11207,63.71447075230723
11208,226.53217961128937
11209,-238.26195886607456
11210,8.031752667967359
11211,-360.6886941851466
11212,-123.99311613868618
11213,-388.864619463004
11214,21.025862631446238
11215,-301.50187125630373
11216,215.87740831289716
11217,403.5102100497997
11218,435.69760335692706
11219,-107.10092088372228
11220,186.04692078373677
11221,347.5694847398064
11222,258.8139591153047
